specimen_ID,subsample_ID,scan_file_names,number_scans,notes_scans,results_file,results,area_init,area_add,area_sub,area_total,peri_init,peri_add,peri_sub,peri_total,notes_imagej
20220407-AQUE-001,20220407-AQUE-001-D,img20220414_07,3,NA,Results_20220430,,3271.215,0,0,3271.215,329.837,0,40.263400000000004,289.5736,"383: init, 384-388: cut"
20220407-AQUE-001,20220407-AQUE-001-E,img20220414_08,1,NA,Results_20220430,,15977.568,0,0,15977.568,767.453,0,63.181,704.2719999999999,"389: init, 390-394: cut"
20220407-AQUE-001,20220407-AQUE-001-E,img20220414_09,2,NA,Results_20220430,,11371.251,0,0,11371.251,533.467,0,115.72379999999998,417.7432,"395: init, 396-400: top cut, 401-405: bottom cut"
20220407-AQUE-001,20220407-AQUE-001-E,img20220414_10,3,NA,Results_20220430,,7135.99,0,0,7135.99,521.126,0,54.4808,466.6452,"406: init, 407-411: cut"
20220407-AQUE-001,20220407-AQUE-001-F,img20220414_11,1,NA,Results_20220430,,22615.443,0,0,22615.443,986.748,0,110.6496,876.0984000000001,"412: init, 413-417: cut"
20220407-AQUE-001,20220407-AQUE-001-F,img20220414_12,2,NA,Results_20220430,,20654.498,0,0,20654.498,674.83,0,209.00760000000002,465.8224,"418: init, 419-423: top cut, 424-428: bottom cut"
20220407-AQUE-001,20220407-AQUE-001-F,img20220414_13,3,NA,Results_20220430,,19169.632,0,0,19169.632,696.636,0,108.35719999999999,588.2787999999999,"429: init, 430-434: cut"
20220407-AQUE-001,20220407-AQUE-001-G,img20220414_14,1,NA,Results_20220430,,16562.2,0,0,16562.2,800.768,0,54.7996,745.9684,"435: init, 436-440: cut"
20220407-AQUE-001,20220407-AQUE-001-G,img20220414_15,2,NA,Results_20220430,,8450.889,0,0,8450.889,468.083,0,98.6054,369.47760000000005,"441: init, 442-446: top cut, 447-451: bottom cut"
20220407-AQUE-001,20220407-AQUE-001-G,img20220414_16,3,NA,Results_20220430,,4969.657,0,0,4969.657,427.291,0,42.937200000000004,384.3538,"452: init, 453-457: cut"
20220407-AQUE-001,20220407-AQUE-001-H,img20220414_17,1,NA,Results_20220430,,12883.527,0,0,12883.527,674.014,0,71.99980000000001,602.0142,"458: init, 459-453: cut"
20220407-AQUE-001,20220407-AQUE-001-H,img20220414_18,2,NA,Results_20220430,,14716.725,0,0,14716.725,602.361,0,135.309,467.052,"464: init, 465-469: top cut, 470-474: bottom cut"
20220407-AQUE-001,20220407-AQUE-001-H,img20220414_19,3,NA,Results_20220430,,9497.007,0,0,9497.007,610.042,0,63.3486,546.6934,"475: init, 476-480: cut"
20220407-AQUE-001,20220407-AQUE-001-I,img20220414_20,1,NA,Results_20220430,,8618.12,0,0,8618.12,511.564,0,62.17879999999999,449.38520000000005,"481: init, 482-486: cut"
20220407-AQUE-001,20220407-AQUE-001-I,img20220414_21,2,NA,Results_20220430,,7428.015,0,0,7428.015,459.311,0,61.99340000000001,397.31759999999997,"487: init, 488-492: cut"
20220407-AQUE-001,20220407-AQUE-001-J,img20220414_22,1,NA,Results_20220430,,7550.043,0,0,7550.043,557.739,0,0,557.739,493: init
20220407-AQUE-001,20220407-AQUE-001-K,img20220414_23,1,NA,Results_20220430,,11552.212,0,0,11552.212,901.239,0,0,901.239,495: init
20220407-AQUE-001,20220407-AQUE-001-L,img20220414_24,1,NA,Results_20220430,,8567.159,0,0,8567.159,597.035,0,0,597.035,496: init
20220407-AQUE-001,20220407-AQUE-001-M,img20220414_25,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-001,20220407-AQUE-001-M,img20220414_96,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-002,20220407-AQUE-002-A,img20220414_26,1,NA,NA,,4534.15,0,0,4534.15,482.498,0,0,482.498,closed results before saving!!!
20220407-AQUE-002,20220407-AQUE-002-B,img20220414_27,1,NA,NA,,6825.26,0,0,6825.26,528.103,0,0,528.103,closed results before saving!!!
20220407-AQUE-002,20220407-AQUE-002-C,img20220414_28,1,NA,NA,,8810.791000000001,0,0,8810.791000000001,639.5050000000001,0,133.7578,505.74720000000013,closed results before saving!!!
20220407-AQUE-002,20220407-AQUE-002-C,img20220414_29,2,NA,NA,,9399.21,0,0,9399.21,497.488,0,64.2642,433.2238,closed results before saving!!!
20220407-AQUE-002,20220407-AQUE-002-D,img20220414_30,1,NA,Results_20220430b,,16540.962,0,0,16540.962,768.095,0,73.30300000000001,694.792,"1: init, 2-6: cut"
20220407-AQUE-002,20220407-AQUE-002-D,img20220414_31,2,NA,Results_20220430b,,11478.257,0,0,11478.257,525.288,0,127.1658,398.1222,"7: init, 8-12: top cut, 13-17: bottom cut"
20220407-AQUE-002,20220407-AQUE-002-D,img20220414_32,3,NA,Results_20220430b,,8233.624,0,0,8233.624,542.651,0,56.249199999999995,486.4018,"18: init, 19-23: cut"
20220407-AQUE-002,20220407-AQUE-002-E,img20220414_33,1,NA,Results_20220430b,,16139.604,0,0,16139.604,797.719,0,74.0972,723.6218,"24: init, 25-29: cut"
20220407-AQUE-002,20220407-AQUE-002-E,img20220414_34,2,NA,Results_20220430b,,13036.487,0,0,13036.487,556.659,0,132.07920000000001,424.5798,"30: init, 31-35: top cut, 36-40: bottom cut"
20220407-AQUE-002,20220407-AQUE-002-E,img20220414_35,3,NA,Results_20220430b,,8576.591,0,0,8576.591,547.531,0,61.349199999999996,486.18179999999995,"41: init, 42-46: cut"
20220407-AQUE-002,20220407-AQUE-002-F,img20220414_36,1,NA,Results_20220430b,,8644.691,0,0,8644.691,602.941,0,0,602.941,47: init
20220407-AQUE-002,20220407-AQUE-002-G,img20220414_37,1,NA,Results_20220430b,,14126.806,0,0,14126.806,799.128,0,61.738200000000006,737.3898,"48: init, 49-53: cut"
20220407-AQUE-002,20220407-AQUE-002-G,img20220414_38,2,NA,Results_20220430b,,24476.487,0,0,24476.487,770.393,0,172.2296,598.1634,"54: init, 55-59: top cut, 60-64: bottom cut"
20220407-AQUE-002,20220407-AQUE-002-G,img20220414_39,3,NA,Results_20220430b,,20007.834,0,0,20007.834,643.513,0,198.12380000000002,445.3892,"175: init, 176-180: top cut, 181-185: bottom cut"
20220407-AQUE-002,20220407-AQUE-002-G,img20220414_40,4,NA,Results_20220430b,,9206.816,0,0,9206.816,486.886,0,91.0962,395.7898,"186: init, 187-191: cut"
20220407-AQUE-002,20220407-AQUE-002-G,img20220414_41,5,NA,Results_20220430b,,4621.804,0,0,4621.804,387.763,0,171.4238,216.33919999999998,"192: init, 193-197: top cut, 198-202: right cut"
20220407-AQUE-002,20220407-AQUE-002-G,img20220414_42,6,NA,Results_20220430b,,4405.602,0,0,4405.602,489.099,0,10.218799999999998,478.8802,"203: init, 209-213: cut"
20220407-AQUE-002,20220407-AQUE-002-H,img20220414_43,1,NA,Results_20220501,,11182.446,0,0,11182.446,675.87,0,63.7702,612.0998,"1: init, 2-6: cut"
20220407-AQUE-002,20220407-AQUE-002-H,img20220414_44,2,NA,Results_20220501,,12804.589,0,0,12804.589,579.829,0,124.22380000000001,455.60519999999997,"7: init, 8-12: top cut, 13-17: bottom cut"
20220407-AQUE-002,20220407-AQUE-002-H,img20220414_45,3,NA,Results_20220501,,9138.206,0,0,9138.206,482.05,0,106.5412,375.5088,"18: init, 19-23: top cut, 24-28: bottom cut"
20220407-AQUE-002,20220407-AQUE-002-H,img20220414_46,4,NA,Results_20220501,,4142.184,0,0,4142.184,382.803,0,46.803,336,"29: init, 30-34: cut"
20220407-AQUE-002,20220407-AQUE-002-I,img20220414_47,1,NA,Results_20220501,,8187.593,0,0,8187.593,446.018,0,54.72339999999999,391.2946,"35: init, 36-40: cut"
20220407-AQUE-002,20220407-AQUE-002-I,img20220414_48,2,NA,Results_20220501,,7257.966,0,0,7257.966,508.591,0,55.4686,453.1224,"41: init, 42-46: cut"
20220407-AQUE-002,20220407-AQUE-002-J,img20220414_49,1,NA,Results_20220501,,9017.351,0,0,9017.351,698.736,0,0,698.736,47: init
20220407-AQUE-002,20220407-AQUE-002-K,img20220414_50,1,NA,Results_20220501,,5042.062,0,0,5042.062,1179.8029999999999,0,0,1179.8029999999999,48-55: initial for all pieces
20220407-AQUE-002,20220407-AQUE-002-L,img20220414_51,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,stipe
20220407-AQUE-002,20220407-AQUE-002-L,img20220414_95,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,stipe
20220407-AQUE-003,20220407-AQUE-003-A,img20220414_52,1,NA,Results_20220501,,12541.378,0,0,12541.378,830.884,0,0,830.884,56: init
20220407-AQUE-003,20220407-AQUE-003-B,img20220414_53,1,NA,Results_20220501,,11541.145,0,0,11541.145,751.662,0,0,751.662,57: init
20220407-AQUE-003,20220407-AQUE-003-C,img20220414_54,1,NA,Results_20220501,,10661.378,0,0,10661.378,558.383,0,53.883799999999994,504.49920000000003,"58: init, 59-63: cut"
20220407-AQUE-003,20220407-AQUE-003-C,img20220414_55,2,NA,Results_20220501,,7909.238,0,0,7909.238,565.74,0,53.14359999999999,512.5964,"64: init, 65-69: cut"
20220407-AQUE-003,20220407-AQUE-003-D,img20220414_56,1,NA,Results_20220501,,13805.173,0,0,13805.173,764.401,0,59.45799999999999,704.943,"70: init, 71-75: cut"
20220407-AQUE-003,20220407-AQUE-003-D,img20220414_57,2,NA,Results_20220501,,12702.006,0,0,12702.006,607.819,0,114.2258,493.59319999999997,"76: init, 77-81: top cut, 82-86: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-D,img20220414_58,3,NA,Results_20220501,,9888.814,0,0,9888.814,539.895,0,95.8766,444.0184,"87: init, 88-92: top cut, 93-97: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-D,img20220414_59,4,NA,Results_20220501,,3694.208,0,0,3694.208,367.754,0,40.2938,327.46020000000004,"98: init, 99-103: cut"
20220407-AQUE-003,20220407-AQUE-003-E,img20220414_60,1,NA,Results_20220501,,12958.347,0,0,12958.347,603.559,0,57.9258,545.6332,"104: init, 105-109: cut"
20220407-AQUE-003,20220407-AQUE-003-E,img20220414_61,2,NA,Results_20220501,,12147.878,0,0,12147.878,598.623,0,115.49180000000001,483.13120000000004,"110: init, 111-115: top cut, 116-120: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-E,img20220414_62,3,NA,Results_20220501,,11516.24,0,0,11516.24,658.538,0,91.8706,566.6674,"121: init, 122-126: top cut, 127-131: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-E,img20220414_63,4,NA,Results_20220501,,2753.526,0,0,2753.526,320.965,0,35.882999999999996,285.082,"132: init, 133-137: cut"
20220407-AQUE-003,20220407-AQUE-003-F,img20220414_64,1,NA,Results_20220501,,9963.9,0,0,9963.9,568.925,0,63.7008,505.22419999999994,"138: init, 139-143: cut"
20220407-AQUE-003,20220407-AQUE-003-F,img20220414_65,2,NA,Results_20220501,,8900.382,0,0,8900.382,516.8,0,64.6362,452.1637999999999,"144: init, 145-149: cut"
20220407-AQUE-003,20220407-AQUE-003-G,img20220414_66,1,NA,Results_20220501,,7153.823,0,0,7153.823,447.872,0,48.1232,399.7488,"150: init, 151-155: cut"
20220407-AQUE-003,20220407-AQUE-003-G,img20220414_67,2,NA,Results_20220501,,4509.525,0,0,4509.525,431.594,0,48.7334,382.8606,"156: init, 157-161: cut"
20220407-AQUE-003,20220407-AQUE-003-H,img20220414_68,1,NA,Results_20220501,,9963.128,0,0,9963.128,699.355,0,46.5484,652.8066,"162: init, 163-167: cut"
20220407-AQUE-003,20220407-AQUE-003-H,img20220414_69,2,NA,Results_20220501,,7089.207,0,0,7089.207,530.279,0,67.031,463.248,"168: init, 169-173: top cut, 174-178: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-H,img20220414_70,3,NA,Results_20220501,,4204.153,0,0,4204.153,360.997,0,38.995000000000005,322.002,"179: init, 180-184: top cut, 185-189: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-H,img20220414_71,4,NA,Results_20220501,,21753.375,0,0,21753.375,1172.009,0,86.387,1085.622,"190: init, 191-195: top cut, 196-200: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-H,img20220414_72,5,NA,Results_20220501,,20283.295,0,0,20283.295,970.16,0,190.7964,779.3635999999999,"201: init, 202-206: top cut, 207-211: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-H,img20220414_73,6,NA,Results_20220501,,29054.376,0,0,29054.376,813.578,0,238.3014,575.2765999999999,"212: init, 213: 217: top cut, 218-222: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-H,img20220414_74,7,NA,Results_20220501,,25841.823,0,0,25841.823,787.955,0,233.63719999999998,554.3178,"223: init, 224-228: top cut, 229-233: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-H,img20220414_75,8,NA,Results_20220501,,16809.453,0,0,16809.453,692.489,0,110.49859999999998,581.9904,"234: init, 235-230: cut"
20220407-AQUE-003,20220407-AQUE-003-H,img20220414_76,9,NA,Results_20220501,,5599.925,0,0,5599.925,618.835,0,29.3382,589.4968,"240-241: init for both pieces, 242-246: cut"
20220407-AQUE-003,20220407-AQUE-003-I,img20220414_77,1,NA,Results_20220501,,8458.406,0,0,8458.406,497.837,0,54.30159999999999,443.5354,"247: init, 248-252: cut"
20220407-AQUE-003,20220407-AQUE-003-I,img20220414_78,2,NA,Results_20220501,,9055.349,0,0,9055.349,642.671,0,54.617,588.0540000000001,"253: init, 254-258: cut"
20220407-AQUE-003,20220407-AQUE-003-J,img20220414_79,1,NA,Results_20220501,,13326.408,0,0,13326.408,607.752,0,67.023,540.7289999999999,"259: init, 260-264: cut"
20220407-AQUE-003,20220407-AQUE-003-J,img20220414_80,2,NA,Results_20220501,,15364.288,0,0,15364.288,678.434,0,125.24539999999999,553.1886,"265: init, 266-270: top cut, 271-275: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-J,img20220414_81,3,NA,Results_20220501,,12625.375,0,0,12625.375,663.946,0,102.3346,561.6114,"276: init, 277-281: top cut, 282-286: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-J,img20220414_82,4,NA,Results_20220501,,4625.352,0,0,4625.352,453.018,0,41.2116,411.8064,"287: init, 288-292: cut"
20220407-AQUE-003,20220407-AQUE-003-K,img20220414_83,1,NA,Results_20220501,,11607.119,0,0,11607.119,738.58,0,67.9328,670.6472,"293: init, 294-298: cut"
20220407-AQUE-003,20220407-AQUE-003-K,img20220414_84,2,NA,Results_20220501,,15464.141,0,0,15464.141,709.283,0,124.9,584.383,"299: init, 300-304: top cut, 305-309: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-K,img20220414_85,3,NA,Results_20220501,,11518.976,0,0,11518.976,611.263,0,91.7322,519.5308,"310: init, 311-315: top cut, 316-320: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-K,img20220414_86,4,NA,Results_20220501,,4678.42,0,0,4678.42,437.982,0,35.321000000000005,402.661,"321: init, 322-326: cut"
20220407-AQUE-003,20220407-AQUE-003-L,img20220414_87,1,NA,Results_20220501,,10583.683,0,0,10583.683,789.233,0,54.1846,735.0483999999999,"327: init, 328-332: cut"
20220407-AQUE-003,20220407-AQUE-003-L,img20220414_88,2,NA,Results_20220501,,11212.103,0,0,11212.103,563.604,0,104.35139999999998,459.25260000000003,"333: init, 334-338: top cut, 339-343: bottom cut"
20220407-AQUE-003,20220407-AQUE-003-L,img20220414_89,3,NA,Results_20220501,,8259.485,0,0,8259.485,560.193,0,47.729,512.4639999999999,"344: init, 345-349: cut"
20220407-AQUE-003,20220407-AQUE-003-M,img20220414_90,1,NA,Results_20220501,,13791.782,0,0,13791.782,875.988,0,61.50359999999999,814.4844,"350: init, 351-355: cut"
20220407-AQUE-003,20220407-AQUE-003-M,img20220414_91,2,NA,Results_20220501,,10424.7,0,0,10424.7,591.528,0,60.32340000000001,531.2046,"356: init, 357-361: cut"
20220407-AQUE-003,20220407-AQUE-003-N,img20220414_92,1,NA,Results_20220501,,1078.51,0,0,1078.51,266.391,0,0,266.391,362-363: init
20220407-AQUE-003,20220407-AQUE-003-O,img20220414_93,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,stipe
20220407-AQUE-003,20220407-AQUE-003-O,img20220414_94,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,stipe
20220407-AQUE-004,20220407-AQUE-004-A,img20220416_01,1,NA,Results_20220501,,8534.701,0,0,8534.701,557.861,0,0,557.861,364: init
20220407-AQUE-004,20220407-AQUE-004-B,img20220416_02,1,NA,Results_20220501,,11224.948,0,0,11224.948,613.98,0,59.764599999999994,554.2154,"365: init, 366-370: cut"
20220407-AQUE-004,20220407-AQUE-004-B,img20220416_03,2,NA,Results_20220501,,7753.535,0,0,7753.535,513.157,0,57.376200000000004,455.78080000000006,"371: init, 372-376: cut"
20220407-AQUE-004,20220407-AQUE-004-C,img20220416_04,1,NA,Results_20220501,,16685.166,0,0,16685.166,701.148,0,66.69539999999999,634.4526000000001,"377: init, 378-382: cut"
20220407-AQUE-004,20220407-AQUE-004-C,img20220416_05,2,NA,Results_20220501,,15675.203,0,0,15675.203,737.778,0,125.52120000000001,612.2568,"383: init, 384-388: top cut, 389-393: bottom cut"
20220407-AQUE-004,20220407-AQUE-004-C,img20220416_06,3,NA,Results_20220501,,8824.433,0,0,8824.433,606.721,0,57.876400000000004,548.8446,"394: init, 395-399: cut"
20220407-AQUE-004,20220407-AQUE-004-D,img20220416_07,1,NA,Results_20220501,,9740.448,0,0,9740.448,647.517,0,0,647.517,400: init
20220407-AQUE-004,20220407-AQUE-004-E,img20220416_08,1,NA,Results_20220501,,13927.866,0,0,13927.866,1016.96,0,60.8018,956.1582000000001,"401: init, 402-406: cut"
20220407-AQUE-004,20220407-AQUE-004-E,img20220416_09,2,NA,Results_20220501,,16035.88,0,0,16035.88,754.685,0,164.18419999999998,590.5008,"407: init, 408-412: top cut, 413-417: bottom cut"
20220407-AQUE-004,20220407-AQUE-004-E,img20220416_10,3,NA,Results_20220501,,22743.285,0,0,22743.285,726.9,0,199.2978,527.6022,"418: init, 419-423: top cut, 424-428: bottom cut"
20220407-AQUE-004,20220407-AQUE-004-E,img20220416_11,4,NA,Results_20220501,,18527.634,0,0,18527.634,664.591,0,192.2826,472.3084,"429: init, 430-434: top cut, 435-439: bottom cut"
20220407-AQUE-004,20220407-AQUE-004-E,img20220416_12,5,NA,Results_20220501,,13098.334,0,0,13098.334,665.716,0,90.9984,574.7176,"440: init, 441-445: cut"
20220407-AQUE-004,20220407-AQUE-004-F,img20220416_13,1,NA,Results_20220501,,12096.671,0,0,12096.671,747.374,0,0,747.374,446: init
20220407-AQUE-004,20220407-AQUE-004-G,img20220416_14,1,NA,Results_20220501,,14681.318,0,0,14681.318,728.97,0,54.67620000000001,674.2938,"447: init, 448-452: cut"
20220407-AQUE-004,20220407-AQUE-004-G,img20220416_15,2,NA,Results_20220501,,8131.814,0,0,8131.814,612.371,0,54.7582,557.6128,"453: init, 454-458: cut"
20220407-AQUE-004,20220407-AQUE-004-H,img20220416_16,1,NA,Results_20220501,,10621.098,0,0,10621.098,599.872,0,0,599.872,459: init
20220407-AQUE-004,20220407-AQUE-004-I,img20220416_17,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,stipe
20220407-AQUE-004,20220407-AQUE-004-I,img20220416_18,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,stipe
20220407-AQUE-004,20220407-AQUE-004-J,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-A,img20220416_19,1,NA,Results_20220501,,9254.6,0,0,9254.6,531.501,0,0,531.501,460: init
20220407-AQUE-005,20220407-AQUE-005-B,img20220416_20,1,NA,Results_20220501,,10054.991,0,0,10054.991,555.963,0,0,555.963,461: init
20220407-AQUE-005,20220407-AQUE-005-C,img20220416_21,1,NA,Results_20220501,,10633.114,0,0,10633.114,521.187,0,59.674800000000005,461.5122,"462: init, 463-467: cut"
20220407-AQUE-005,20220407-AQUE-005-C,img20220416_22,2,NA,Results_20220501,,6539.439,0,0,6539.439,468.99,0,59.212599999999995,409.7774,"468: init, 469-473: cut"
20220407-AQUE-005,20220407-AQUE-005-D,img20220416_24,1,NA,Results_20220501,,15793.849,0,0,15793.849,798.291,0,59.111000000000004,739.1800000000001,"475: init, 476-480: cut"
20220407-AQUE-005,20220407-AQUE-005-D,img20220416_25,2,NA,Results_20220501,,10578.72,0,0,10578.72,675.722,0,59.400800000000004,616.3212,"481: init, 482-486: cut"
20220407-AQUE-005,20220407-AQUE-005-E,img20220416_23,1,NA,Results_20220501,,8597.935,0,0,8597.935,501.873,0,0,501.873,474: init
20220407-AQUE-005,20220407-AQUE-005-F,img20220416_26,1,NA,Results_20220501,,11429.478,0,0,11429.478,579.46,0,0,579.46,487: init
20220407-AQUE-005,20220407-AQUE-005-G,img20220416_27,1,NA,Results_20220501,,11191.33,0,0,11191.33,885.072,0,80.55619999999999,804.5158,"488: init, 489-493: cut"
20220407-AQUE-005,20220407-AQUE-005-G,img20220416_28,2,NA,Results_20220501,,20742.982,0,0,20742.982,822.534,0,181.72840000000002,640.8055999999999,"494: init, 495-499: top cut, 500-504: bottom cut"
20220407-AQUE-005,20220407-AQUE-005-G,img20220416_29,3,NA,Results_20220501,,21982.769,0,0,21982.769,716.51,0,194.547,521.963,"505: init, 506-510: top cut, 511-515: bottom cut"
20220407-AQUE-005,20220407-AQUE-005-G,img20220416_30,4,NA,Results_20220501,,14666.427,0,0,14666.427,652.137,0,93.4604,558.6765999999999,"516: init, 517-521: cut"
20220407-AQUE-005,20220407-AQUE-005-H,img20220416_31,1,NA,Results_20220501,,15028.176,0,0,15028.176,754.907,0,0,754.907,522: init
20220407-AQUE-005,20220407-AQUE-005-I,img20220416_32,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-I,img20220416_33,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-I,img20220416_34,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-I,img20220416_35,4,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-J,img20220416_36,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-J,img20220416_37,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-K,img20220416_38,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-L,img20220416_39,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-M,img20220416_40,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-N,img20220416_41,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-O,img20220416_42,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-O,img20220416_43,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-005,20220407-AQUE-005-P,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-006,20220407-AQUE-006-A,img20220416_45,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-006,20220407-AQUE-006-B,img20220416_46,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-006,20220407-AQUE-006-C,img20220416_47,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-006,20220407-AQUE-006-C,img20220416_48,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-006,20220407-AQUE-006-D,img20220416_49,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-006,20220407-AQUE-006-D,img20220416_50,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-006,20220407-AQUE-006-D,img20220416_51,3,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-006,20220407-AQUE-006-E,img20220416_52,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-006,20220407-AQUE-006-F,img20220416_53,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20220407-AQUE-006,20220407-AQUE-006-F,img20220416_54,2,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
